ExDate,IdentifierMappingID,EventType,EventCurrency,LocalCurrency,EventAmount,OfferPrice,TermOldShares,TermNewShares,SpunOffStock,SpunOffCash,BuybackShares,PriceExT1,FxExT1,PayDate,PayDatePrice,PayDatePriceT1,PayDateFx,PayDateFxT1,FrankingPercent,IncomePercent,WHTType,REIT,Comments,TaxRate
3/7/2019,627,Cash Dividend,GB,GB,1.3596,\N,\N,\N,\N,\N,0,4478,100,4/18/2019,\N,4547,\N,100,0,0,Standard,0,\N,\N
3/7/2019,627,Special Cash Dividend,GB,GB,1.8355,\N,\N,\N,\N,\N,0,4478,100,4/18/2019,\N,4547,\N,100,0,0,Custom,0,\N,70
12/1/2018,627,Buyback,\N,GB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/9/2018,628,Cash Dividend,GB,GB,0.07,\N,\N,\N,\N,\N,0,326.6313726,100,9/7/2018,\N,320.2785781,\N,100,0,0,Flat,0,\N,\N
4/4/2019,628,Cash Dividend,GB,GB,0.14,\N,\N,\N,\N,\N,0,358.1998745,100,5/16/2019,\N,317.3,\N,100,0,0,Standard,0,\N,\N
4/4/2019,628,Special Cash Dividend,GB,GB,0.083,\N,\N,\N,\N,\N,0,358.1998745,100,5/16/2019,\N,317.3,\N,100,0,0,Custom,0,\N,70
8/9/2018,629,Cash Dividend,GB,GB,0.1055,\N,\N,\N,\N,\N,0,240,100,9/3/2018,\N,217.35,\N,100,0,0,Flat,0,\N,\N
12/27/2018,629,Cash Dividend,GB,GB,0.0462,\N,\N,\N,\N,\N,0,243.4,100,2/4/2019,\N,230,\N,100,0,0,Standard,0,\N,\N
8/14/2018,630,Cash Dividend,SG,SG,0.5,\N,\N,\N,\N,\N,0,27.42108076,100,8/28/2018,\N,26.72612216,\N,100,0,0,Custom,0,\N,92
5/6/2019,630,Cash Dividend,SG,SG,0.5,\N,\N,\N,\N,\N,0,27.57000046,100,5/16/2019,\N,25.1,\N,100,0,0,Flat,0,\N,\N
5/6/2019,630,Special Cash Dividend,SG,SG,0.2,\N,\N,\N,\N,\N,0,27.57000046,100,5/16/2019,\N,25.1,\N,100,0,0,Standard,0,\N,\N
5/3/2018,630,Buyback,\N,SG,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/14/2018,631,Cash Dividend,CH,CH,14.5,\N,\N,\N,\N,\N,0,615.5,100,8/16/2018,\N,595.5,\N,100,0,0,Custom,0,\N,84
8/14/2018,631,Cash Dividend,CH,CH,4,\N,\N,\N,\N,\N,0,615.5,100,8/16/2018,\N,595.5,\N,100,0,0,Flat,0,\N,\N
8/14/2018,632,Cash Dividend,AU,AU,0.1108,\N,\N,\N,\N,\N,0,4.36,100,8/31/2018,\N,4.14,\N,100,0,0,Standard,0,\N,30
2/13/2019,632,Cash Dividend,AU,AU,0.124001029,\N,\N,\N,\N,\N,0,4.11,100,2/28/2019,\N,3.84,\N,100,0,0,Custom,0,\N,32
8/15/2018,634,Cash Dividend,AU,AU,0.571428571,\N,\N,\N,\N,\N,0,15.33047595,100,9/19/2018,\N,14.39592912,\N,100,0,0,Custom,0,\N,32
2/20/2019,634,Cash Dividend,AU,AU,0.371428571,\N,\N,\N,\N,\N,0,13.2227802,100,4/2/2019,\N,13.74,\N,100,0,0,Standard,0,\N,30
8/15/2018,634,Special Cash Dividend,AU,AU,0.114285714,\N,\N,\N,\N,\N,0,15.33047595,100,9/19/2018,\N,14.39592912,\N,100,100,0,Flat,0,\N,\N
4/1/2019,634,Special Cash Dividend,AU,AU,0.114285714,\N,\N,\N,\N,\N,0,13.69999332,100,5/3/2019,\N,13.48,\N,100,100,0,Custom,0,\N,32
8/16/2018,635,Cash Dividend,GB,GB,0.046,\N,\N,\N,\N,\N,0,257.8,100,9/27/2018,\N,265,\N,100,0,0,Flat,1,\N,\N
4/25/2019,635,Cash Dividend,GB,GB,0.1182,\N,\N,\N,\N,\N,0,289.5,100,6/6/2019,\N,260.4,\N,100,0,0,Standard,0,\N,\N
8/16/2018,636,Cash Dividend,GB,GB,0.0107,\N,\N,\N,\N,\N,0,60.47,100,9/26/2018,\N,60.9,\N,100,0,0,Custom,0,\N,70
4/4/2019,636,Cash Dividend,GB,GB,0.0214,\N,\N,\N,\N,\N,0,64.88,100,5/21/2019,\N,59.5,\N,100,0,0,Flat,0,\N,\N
8/16/2018,637,Cash Dividend,GB,GB,0.275,\N,\N,\N,\N,\N,0,2326,100,9/14/2018,\N,2334,\N,100,0,0,Standard,0,\N,\N
1/17/2019,637,Cash Dividend,GB,GB,0.065,\N,\N,\N,\N,\N,0,1908,100,2/6/2019,\N,2005,\N,100,0,0,Custom,0,\N,70
8/16/2018,638,Cash Dividend,GB,GB,0.055,\N,\N,\N,\N,\N,0,917,100,9/14/2018,\N,844.2,\N,100,0,0,Flat,0,\N,\N
4/4/2019,638,Cash Dividend,GB,GB,0.13,\N,\N,\N,\N,\N,0,847.2,100,5/10/2019,\N,804.8,\N,100,0,0,Standard,0,\N,\N
8/16/2018,639,Cash Dividend,GB,GB,0.0925,\N,\N,\N,\N,\N,0,486.5,100,9/24/2018,\N,491.4,\N,100,0,0,Custom,0,\N,70
4/11/2019,639,Cash Dividend,GB,GB,0.2075,\N,\N,\N,\N,\N,0,429.9,100,5/30/2019,\N,402.4,\N,100,0,0,Flat,0,\N,\N
5/1/2018,639,Buyback,\N,GB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/16/2018,641,Cash Dividend,GB,GB,0.378884,\N,\N,\N,\N,\N,0,1542.2,100,9/21/2018,\N,1695.4,\N,100,0,0,Flat,0,\N,\N
3/14/2019,641,Cash Dividend,GB,GB,0.388611,\N,\N,\N,\N,\N,0,2016.5,100,5/3/2019,\N,1935.6,\N,100,0,0,Standard,0,\N,\N
8/16/2018,642,Cash Dividend,GB,GB,0.705,\N,\N,\N,\N,\N,0,6785,100,9/27/2018,\N,6824,\N,100,0,0,Custom,0,\N,70
4/18/2019,642,Cash Dividend,GB,GB,1.002,\N,\N,\N,\N,\N,0,5868,100,5/23/2019,\N,6391,\N,100,0,0,Flat,0,\N,\N
8/16/2018,643,Cash Dividend,JP,JP,120,\N,\N,\N,\N,\N,0,10010,100,10/31/2018,\N,9250,\N,100,0,0,Standard,0,\N,15.3153
2/18/2019,643,Cash Dividend,JP,JP,80,\N,\N,\N,\N,\N,0,9110,100,5/20/2019,\N,7780,\N,100,0,0,Custom,0,\N,18
8/17/2018,644,Cash Dividend,DK,DK,3,\N,\N,\N,\N,\N,0,313.95,100,8/21/2018,\N,312.95,\N,100,0,0,Flat,0,\N,\N
3/22/2019,644,Cash Dividend,DK,DK,5.15,\N,\N,\N,\N,\N,0,344.65,100,3/26/2019,\N,338.45,\N,100,0,0,Standard,0,\N,27
8/13/2018,644,Buyback,\N,DK,\N,\N,\N,\N,\N,\N,22658070,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
11/6/2018,644,Buyback,\N,DK,\N,\N,\N,\N,\N,\N,28446012,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
2/8/2019,644,Buyback,\N,DK,\N,\N,\N,\N,\N,\N,185330070,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/7/2019,644,Buyback,\N,DK,\N,\N,\N,\N,\N,\N,531624,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/8/2019,644,Buyback,\N,DK,\N,\N,\N,\N,\N,\N,217630999,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/20/2018,645,Cash Dividend,AU,AU,1.714285714,\N,\N,\N,\N,\N,0,36.45681177,100,9/27/2018,\N,34.52743929,\N,100,0,0,Custom,0,\N,32
2/26/2019,645,Cash Dividend,AU,AU,1.428571429,\N,\N,\N,\N,\N,0,34.21999854,100,4/10/2019,\N,34.14,\N,100,0,0,Standard,0,\N,30
2/26/2019,645,Special Cash Dividend,AU,AU,1.428571429,\N,\N,\N,\N,\N,0,34.21999854,100,4/10/2019,\N,34.14,\N,100,100,0,Flat,0,\N,\N
11/21/2018,645,Spinoff,\N,AU,\N,\N,1,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/21/2018,646,Cash Dividend,AU,AU,0.3,\N,\N,\N,\N,\N,0,19.19,100,9/17/2018,\N,19.56,\N,100,0,0,Custom,0,\N,32
2/19/2019,646,Cash Dividend,AU,AU,0.237,\N,\N,\N,\N,\N,0,18.08,100,3/15/2019,\N,17.43,\N,100,0,0,Flat,0,\N,\N
8/22/2018,647,Cash Dividend,AU,AU,0.846,\N,\N,\N,\N,\N,0,21.36,100,9/21/2018,\N,19.39,\N,100,0,0,Standard,0,\N,30
2/20/2019,647,Cash Dividend,AU,AU,0.738571429,\N,\N,\N,\N,\N,0,22.06,100,3/22/2019,\N,21.98,\N,100,0,0,Custom,0,\N,32
8/23/2018,648,Cash Dividend,GB,GB,0.38,\N,\N,\N,\N,\N,0,5263.31582,100,10/3/2018,\N,5396.48652,\N,100,0,0,Flat,0,\N,\N
4/11/2019,648,Cash Dividend,GB,GB,0.49,\N,\N,\N,\N,\N,0,5203.9012,100,5/30/2019,\N,5030,\N,100,0,0,Standard,0,\N,\N
4/29/2019,648,Special Cash Dividend,GB,GB,1.15,\N,\N,\N,\N,\N,0,5275.6085,100,5/30/2019,\N,5030,\N,100,0,0,Custom,0,\N,70
4/29/2019,648,Stock Split,\N,GB,\N,\N,42,41,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/23/2018,649,Cash Dividend,AU,AU,1.0400314,\N,\N,\N,\N,\N,0,36.68,100,9/20/2018,\N,36.93,\N,100,0,0,Flat,0,\N,\N
2/22/2019,649,Cash Dividend,AU,AU,1.815135443,\N,\N,\N,\N,\N,0,37.06,100,3/20/2019,\N,35.45,\N,100,0,0,Standard,0,\N,30
8/23/2018,650,Cash Dividend,GB,GB,0.1567,\N,\N,\N,\N,\N,0,1751,100,9/27/2018,\N,1805,\N,100,0,0,Custom,0,\N,70
3/28/2019,650,Cash Dividend,GB,GB,0.3368,\N,\N,\N,\N,\N,0,1560.5,100,5/17/2019,\N,1677,\N,100,0,0,Flat,0,\N,\N
8/23/2018,651,Cash Dividend,SG,SG,0.06,\N,\N,\N,\N,\N,0,9.46709247,100,9/12/2018,\N,8.56309938,\N,100,0,0,Standard,0,\N,\N
4/30/2019,651,Cash Dividend,SG,SG,0.08,\N,\N,\N,\N,\N,0,9.02999691,100,5/23/2019,\N,8.42,\N,100,0,0,Flat,0,\N,\N
4/30/2019,651,Special Cash Dividend,SG,SG,0.06,\N,\N,\N,\N,\N,0,9.02999691,100,5/23/2019,\N,8.42,\N,100,0,0,Custom,0,\N,92
8/16/2018,651,Buyback,\N,SG,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/23/2018,652,Cash Dividend,GB,GB,0.333,\N,\N,\N,\N,\N,0,3711,100,9/14/2018,\N,3589,\N,100,0,0,Standard,0,\N,\N
12/20/2018,652,Cash Dividend,GB,GB,0.0712,\N,\N,\N,\N,\N,0,3403,100,1/16/2019,\N,3725,\N,100,0,0,Custom,0,\N,70
8/23/2018,653,Cash Dividend,GB,GB,0.02,\N,\N,\N,\N,\N,0,239.8150664,100,10/12/2018,\N,237.2886516,\N,100,0,0,Flat,0,\N,\N
3/21/2019,653,Cash Dividend,GB,GB,0.035,\N,\N,\N,\N,\N,0,257.49997,100,4/30/2019,\N,241,\N,100,0,0,Custom,0,\N,70
3/21/2019,653,Special Cash Dividend,GB,GB,0.075,\N,\N,\N,\N,\N,0,257.49997,100,4/30/2019,\N,241,\N,100,0,0,Standard,0,\N,\N
8/27/2018,654,Cash Dividend,EU,EU,0.34,\N,\N,\N,\N,\N,0,54.92,100,9/19/2018,\N,52.82,\N,100,0,0,Flat,0,\N,\N
4/24/2019,654,Cash Dividend,EU,EU,0.64,\N,\N,\N,\N,\N,0,63,100,5/16/2019,\N,60.94,\N,100,0,0,Standard,0,\N,0
2/22/2019,654,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
2/20/2019,655,Cash Dividend,AU,AU,0.149599071,\N,\N,\N,\N,\N,0,24.97,100,3/22/2019,\N,25.59,\N,100,0,0,Flat,0,\N,\N
8/29/2018,656,Cash Dividend,JP,JP,47.5,\N,\N,\N,\N,\N,0,4577,100,11/15/2018,\N,4982,\N,100,0,0,Standard,0,\N,15.3153
2/26/2019,656,Cash Dividend,JP,JP,47.5,\N,\N,\N,\N,\N,0,4962,100,5/24/2019,\N,3774,\N,100,0,0,Custom,1,\N,\N
8/29/2018,657,Cash Dividend,JP,JP,4430,\N,\N,\N,\N,\N,0,204200,100,11/16/2018,\N,220900,\N,100,0,0,Flat,0,\N,\N
2/26/2019,657,Cash Dividend,JP,JP,4430,\N,\N,\N,\N,\N,0,228000,100,5/20/2019,\N,214000,\N,100,0,0,Standard,0,\N,15.3153
8/29/2018,658,Cash Dividend,JP,JP,63.5,\N,\N,\N,\N,\N,0,2447.5,100,11/9/2018,\N,3720,\N,100,0,0,Custom,0,\N,18
2/26/2019,658,Cash Dividend,JP,JP,20.125,\N,\N,\N,\N,\N,0,3157.5,100,5/7/2019,\N,2968,\N,100,0,0,Flat,0,\N,\N
2/26/2019,658,Stock Split,\N,JP,\N,\N,1,4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/29/2018,659,Cash Dividend,JP,JP,17,\N,\N,\N,\N,\N,0,2437,100,10/25/2018,\N,2610,\N,100,0,0,Standard,0,\N,15.3153
2/26/2019,659,Cash Dividend,JP,JP,17,\N,\N,\N,\N,\N,0,2360.5,100,5/7/2019,\N,2054.5,\N,100,0,0,Custom,0,\N,18
8/29/2018,660,Cash Dividend,JP,JP,240,\N,\N,\N,\N,\N,0,51880,100,11/9/2018,\N,61070,\N,100,0,0,Flat,0,\N,\N
2/26/2019,660,Cash Dividend,JP,JP,240,\N,\N,\N,\N,\N,0,51450,100,5/13/2019,\N,65400,\N,100,0,0,Standard,0,\N,15.3153
8/29/2018,661,Cash Dividend,AU,AU,0.107142857,\N,\N,\N,\N,\N,0,3.115236631,100,9/27/2018,\N,3.15980984,\N,100,0,0,Flat,0,\N,\N
2/27/2019,661,Cash Dividend,AU,AU,0.071428571,\N,\N,\N,\N,\N,0,3.13999912,100,3/29/2019,\N,3.31,\N,100,0,0,Custom,0,\N,32
8/29/2018,661,Special Cash Dividend,AU,AU,0.05,\N,\N,\N,\N,\N,0,3.115236631,100,9/27/2018,\N,3.15980984,\N,100,100,0,Custom,0,\N,32
2/27/2019,661,Special Cash Dividend,AU,AU,0.042857143,\N,\N,\N,\N,\N,0,3.13999912,100,3/29/2019,\N,3.31,\N,100,100,0,Standard,0,\N,30
8/29/2018,662,Cash Dividend,JP,JP,2784,\N,\N,\N,\N,\N,0,158900.0672,100,11/19/2018,\N,147200,\N,100,0,0,Flat,0,\N,\N
2/26/2019,662,Cash Dividend,JP,JP,2984,\N,\N,\N,\N,\N,0,158500,100,5/17/2019,\N,166500,\N,100,0,0,Flat,0,\N,\N
8/29/2018,662,Special Cash Dividend,JP,JP,300,\N,\N,\N,\N,\N,0,158900.0672,100,11/19/2018,\N,147200,\N,100,0,0,Standard,0,\N,15.3153
2/26/2019,662,Special Cash Dividend,JP,JP,144,\N,\N,\N,\N,\N,0,158500,100,5/17/2019,\N,166500,\N,100,0,0,Custom,0,\N,18
8/29/2018,663,Cash Dividend,JP,JP,3489,\N,\N,\N,\N,\N,0,177200,100,11/9/2018,\N,178000,\N,100,0,0,Standard,0,\N,15.3153
2/26/2019,663,Cash Dividend,JP,JP,3487,\N,\N,\N,\N,\N,0,188100,100,5/21/2019,\N,199000,\N,100,0,0,Custom,0,\N,18
8/30/2018,664,Cash Dividend,GB,GB,0.04,\N,\N,\N,\N,\N,0,453.8,100,9/28/2018,\N,451.5,\N,100,0,0,Flat,0,\N,\N
1/3/2019,664,Cash Dividend,GB,GB,0.021,\N,\N,\N,\N,\N,0,441.4,100,1/25/2019,\N,453,\N,100,0,0,Standard,0,\N,\N
8/31/2018,665,Cash Dividend,TH,TH,0.5,\N,\N,\N,\N,\N,0,83.25,100,9/18/2018,\N,80.25,\N,100,0,0,Custom,0,\N,27
8/31/2018,665,Cash Dividend,TH,TH,1.25,\N,\N,\N,\N,\N,0,83.25,100,9/18/2018,\N,80.25,\N,100,0,0,Flat,0,\N,\N
3/5/2019,665,Cash Dividend,TH,TH,2.2,\N,\N,\N,\N,\N,0,71.25,100,4/24/2019,\N,70.75,\N,100,0,0,Standard,0,\N,10
3/5/2019,665,Cash Dividend,TH,TH,0.3,\N,\N,\N,\N,\N,0,71.25,100,4/24/2019,\N,70.75,\N,100,0,0,Custom,0,\N,27
8/31/2018,666,Cash Dividend,AU,AU,0.171428571,\N,\N,\N,\N,\N,0,3.659893757,100,10/2/2018,\N,3.595685094,\N,100,0,0,Flat,0,\N,\N
2/28/2019,666,Cash Dividend,AU,AU,0.271428571,\N,\N,\N,\N,\N,0,5.861333611,100,3/22/2019,\N,6.07599783,\N,100,0,0,Standard,0,\N,30
2/28/2019,666,Special Cash Dividend,AU,AU,0.157142857,\N,\N,\N,\N,\N,0,5.861333611,100,3/22/2019,\N,6.07599783,\N,100,100,0,Custom,0,\N,32
5/22/2019,666,Special Cash Dividend,AU,AU,0.857142857,\N,\N,\N,\N,\N,0,8.399997,100,6/14/2019,\N,8.35,\N,100,100,0,Flat,0,\N,\N
10/11/2018,666,Buyback,\N,AU,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
9/5/2018,667,Cash Dividend,AU,AU,0.142857143,\N,\N,\N,\N,\N,0,6.37,100,10/10/2018,\N,5.48,\N,100,0,0,Standard,0,\N,30
3/4/2019,667,Cash Dividend,AU,AU,0.171428571,\N,\N,\N,\N,\N,0,5.66,100,3/28/2019,\N,5.44,\N,100,0,0,Custom,0,\N,32
11/1/2018,667,Buyback,\N,AU,\N,\N,\N,\N,\N,\N,57918883,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
2/21/2019,667,Buyback,\N,AU,\N,\N,\N,\N,\N,\N,1625648997,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
9/5/2018,668,Cash Dividend,ZA,ZA,7.9,\N,\N,\N,\N,\N,0,57868,\N,9/10/2018,\N,56223,\N,\N,0,0,Flat,0,\N,\N
3/13/2019,668,Cash Dividend,ZA,ZA,5.9,\N,\N,\N,\N,\N,0,42308,\N,3/18/2019,\N,42417,\N,\N,0,0,Standard,0,\N,20
9/5/2018,669,Cash Dividend,ZA,ZA,6.95,\N,\N,\N,\N,\N,0,26848,\N,9/10/2018,\N,26274,\N,\N,0,0,Custom,0,\N,5
4/3/2019,669,Cash Dividend,ZA,ZA,7.2,\N,\N,\N,\N,\N,0,25749,\N,4/8/2019,\N,25820,\N,\N,0,0,Flat,0,\N,\N
9/5/2018,670,Cash Dividend,HK,HK,0.27,\N,\N,\N,\N,\N,0,30.5,100,10/4/2018,\N,29.2,\N,100,0,0,Standard,0,\N,0
4/2/2019,670,Cash Dividend,HK,HK,0.57,\N,\N,\N,\N,\N,0,34.45,100,5/9/2019,\N,31.8,\N,100,0,0,Custom,0,\N,5
9/6/2018,671,Cash Dividend,AU,AU,1.264933243,\N,\N,\N,\N,\N,0,30.8737786,100,9/25/2018,\N,32.43664379,\N,100,0,0,Flat,0,\N,\N
3/7/2019,671,Cash Dividend,AU,AU,1.115437657,\N,\N,\N,\N,\N,0,37.62,100,3/26/2019,\N,37.13,\N,100,0,0,Custom,0,\N,32
1/10/2019,671,Special Cash Dividend,AU,AU,2.018142857,\N,\N,\N,\N,\N,0,32.8872859,100,1/30/2019,\N,33.74,\N,100,100,0,Standard,0,\N,30
11/1/2018,671,Buyback,\N,AU,\N,\N,\N,\N,\N,\N,3211691105,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
9/6/2018,672,Cash Dividend,GB,GB,0.355720527,\N,\N,\N,\N,\N,0,1543.016546,100,9/25/2018,\N,1593.357175,\N,100,0,0,Flat,0,\N,\N
9/6/2018,672,Cash Dividend,GB,GB,0.131461934,\N,\N,\N,\N,\N,0,1543.016546,100,9/25/2018,\N,1593.357175,\N,100,0,0,Standard,0,\N,\N
3/7/2019,672,Cash Dividend,GB,GB,0.42252439,\N,\N,\N,\N,\N,0,1779,100,3/26/2019,\N,1772.6,\N,100,0,0,Flat,0,\N,\N
1/10/2019,672,Special Cash Dividend,GB,GB,0.79529063,\N,\N,\N,\N,\N,0,1627.871015,100,1/30/2019,\N,1629.8,\N,100,0,0,Custom,0,\N,70
9/6/2018,673,Cash Dividend,US,GB,0.1,\N,\N,\N,\N,\N,0,312.1,129.0822254,9/27/2018,\N,338,\N,131.6829076,0,0,Standard,0,\N,\N
4/25/2019,673,Cash Dividend,US,GB,0.1,\N,\N,\N,\N,\N,0,334.05,129.0822254,5/23/2019,\N,266.45,\N,131.6829076,0,0,Custom,0,\N,70
7/5/2018,673,Buyback,\N,GB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
9/6/2018,674,Cash Dividend,AU,AU,1.558571429,\N,\N,\N,\N,\N,0,66.46,100,9/26/2018,\N,63.62,\N,100,0,0,Flat,0,\N,\N
3/7/2019,674,Cash Dividend,AU,AU,1.634285714,\N,\N,\N,\N,\N,0,70.27,100,3/27/2019,\N,68.62,\N,100,0,0,Standard,0,\N,30
9/6/2018,675,Cash Dividend,EU,EU,0.12,\N,\N,\N,\N,\N,0,42,100,10/5/2018,\N,41.24,\N,100,0,0,Custom,0,\N,83
3/28/2019,675,Cash Dividend,EU,EU,0.3,\N,\N,\N,\N,\N,0,40.2,100,5/10/2019,\N,44.74,\N,100,0,0,Flat,0,\N,\N
9/6/2018,676,Cash Dividend,GB,GB,0.053,\N,\N,\N,\N,\N,0,539.6,100,9/28/2018,\N,570.8,\N,100,0,0,Standard,1,\N,0
3/21/2019,676,Cash Dividend,GB,GB,0.1135,\N,\N,\N,\N,\N,0,531.6,100,5/3/2019,\N,543.4,\N,100,0,0,Custom,0,\N,70
9/7/2018,677,Cash Dividend,AU,AU,0.3265,\N,\N,\N,\N,\N,0,14.32,100,10/16/2018,\N,13.19,\N,100,0,0,Flat,0,\N,\N
3/4/2019,677,Cash Dividend,AU,AU,0.2978,\N,\N,\N,\N,\N,0,14.95,100,4/1/2019,\N,15.39,\N,100,0,0,Standard,0,\N,30
4/26/2019,677,Cash Dividend,AU,AU,0.168,\N,\N,\N,\N,\N,0,15.97,100,5/13/2019,\N,16.06,\N,100,0,0,Custom,0,\N,32
9/7/2018,678,Cash Dividend,SG,SG,0.015,\N,\N,\N,\N,\N,0,1.08,100,9/20/2018,\N,1.03,\N,100,0,0,Flat,0,\N,\N
5/2/2019,678,Cash Dividend,SG,SG,0.02,\N,\N,\N,\N,\N,0,0.985,100,5/23/2019,\N,0.875,\N,100,0,0,Standard,0,\N,\N
9/7/2018,679,Cash Dividend,AU,AU,0.08,\N,\N,\N,\N,\N,0,17.17,100,10/16/2018,\N,15.41,\N,100,0,0,Custom,0,\N,32
3/1/2019,679,Cash Dividend,AU,AU,0.06,\N,\N,\N,\N,\N,0,13.46,100,4/2/2019,\N,14.23,\N,100,0,0,Flat,0,\N,\N
8/13/2018,679,Buyback,\N,AU,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
12/5/2018,679,Buyback,\N,AU,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
9/11/2018,680,Cash Dividend,US,US,0.1,\N,\N,\N,\N,\N,0,12.62,100,10/17/2018,\N,13.14,\N,100,0,0,Standard,0,\N,30
3/12/2019,680,Cash Dividend,US,US,0.1,\N,\N,\N,\N,\N,0,13.04,100,4/17/2019,\N,12.67,\N,100,0,0,Custom,0,\N,67
9/11/2018,681,Cash Dividend,AU,AU,0.163642857,\N,\N,\N,\N,\N,0,11.14,100,10/11/2018,\N,10.6,\N,100,0,0,Flat,0,\N,\N
3/6/2019,681,Cash Dividend,AU,AU,0.185392857,\N,\N,\N,\N,\N,0,11.86,100,4/11/2019,\N,11.8,\N,100,0,0,Standard,0,\N,30
2/25/2019,681,Buyback,\N,AU,\N,\N,\N,\N,\N,\N,159115225,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
9/12/2018,682,Cash Dividend,AU,AU,0.553,\N,\N,\N,\N,\N,0,25.8,100,9/27/2018,\N,25.29,\N,100,0,0,Custom,0,\N,32
3/8/2019,682,Cash Dividend,AU,AU,0.358285714,\N,\N,\N,\N,\N,0,24.55,100,3/26/2019,\N,24.5,\N,100,0,0,Flat,0,\N,\N
9/13/2018,683,Cash Dividend,SG,SG,0.0662,\N,\N,\N,\N,\N,0,2.61,100,10/17/2018,\N,2.5,\N,100,0,0,Standard,0,\N,\N
9/13/2018,683,Cash Dividend,SG,SG,0.0063,\N,\N,\N,\N,\N,0,2.61,100,10/17/2018,\N,2.5,\N,100,0,0,Custom,0,\N,92
10/31/2018,683,Cash Dividend,SG,SG,0.00075,\N,\N,\N,\N,\N,0,2.54,100,11/27/2018,\N,2.55,\N,100,0,0,Flat,0,\N,\N
10/31/2018,683,Cash Dividend,SG,SG,0.00564,\N,\N,\N,\N,\N,0,2.54,100,11/27/2018,\N,2.55,\N,100,0,0,Standard,0,\N,\N
5/7/2019,683,Cash Dividend,SG,SG,0.01057,\N,\N,\N,\N,\N,0,3.06,100,5/30/2019,\N,2.96,\N,100,0,0,Custom,0,\N,92
5/7/2019,683,Cash Dividend,SG,SG,0.07089,\N,\N,\N,\N,\N,0,3.06,100,5/30/2019,\N,2.96,\N,100,0,0,Flat,0,\N,\N
2/28/2019,684,Cash Dividend,AU,AU,0.642857143,\N,\N,\N,\N,\N,0,28.98,100,4/5/2019,\N,30.69,\N,100,0,0,Flat,0,\N,\N
4/16/2019,684,Buyback,\N,AU,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
9/13/2018,685,Cash Dividend,AU,AU,1.528571429,\N,\N,\N,\N,\N,0,55.15762296,100,10/12/2018,\N,49.34595897,\N,100,0,0,Standard,0,\N,30
3/21/2019,685,Cash Dividend,AU,AU,0.857142857,\N,\N,\N,\N,\N,0,43.66000485,100,4/12/2019,\N,42.88,\N,100,0,0,Flat,0,\N,\N
3/21/2019,685,Special Cash Dividend,AU,AU,2.128571429,\N,\N,\N,\N,\N,0,43.66000485,100,4/12/2019,\N,42.88,\N,100,100,0,Custom,0,\N,32
9/19/2018,686,Cash Dividend,CH,CH,1.9,\N,\N,\N,\N,\N,0,80.72,100,9/21/2018,\N,80.5,\N,100,0,0,Standard,0,\N,35
9/20/2018,687,Cash Dividend,GB,GB,0.16,\N,\N,\N,\N,\N,0,998.5,100,10/25/2018,\N,866.5,\N,100,0,0,Custom,0,\N,70
3/14/2019,687,Cash Dividend,GB,GB,0.16,\N,\N,\N,\N,\N,0,542,100,4/25/2019,\N,653.4,\N,100,0,0,Flat,0,\N,\N
